,sin(GLAT),cos(GLON),sin(GLON),log10(Energy_Flux100),log10(Unc_Energy_Flux100),log10(Signif_Avg),LP_index1000MeV,LP_beta,LP_SigCurv,log10(Variability_Index),CLASS1,1_RF,1_NN,2_RF,2_NN,3_RF,3_NN,4_RF,4_NN,5_RF,5_NN
4FGL J1441.4-1934,0.59105134,0.9103925,-0.4137456,-11.712126,-12.413579,1.0246776,-0.7712158,0.5979289412498474,3.888998746871948,0.7375612,unas,0.2662447680399971,0.7203282689229755,0.38596012300867105,0.03756597903950241,0.013835889564421427,0.14710834982602683,0.1490546986458944,0.03905153982309837,0.18490452074101604,0.05594586238839684
4FGL J1441.6-5951c,0.0018581758,0.72370166,-0.69011295,-11.141162,-11.673126,0.8593981,0.7787094,0.7831359505653381,4.418115139007568,1.1003164,spp,0.032631578947368435,0.01930834314762357,0.27719298245614044,0.565978177728351,0.11894736842105261,0.0192763722857702,0.034035087719298265,0.017627974538652322,0.5371929824561403,0.3778091322996029
4FGL J1441.6-1522,0.63989305,0.92985934,-0.36791527,-11.568844,-12.15041,0.8843916,2.071943,0.1766432076692581,2.25839638710022,1.5178711,fsrq,0.4565244195803757,0.4706213607176397,0.022352959590724253,0.005389573770660393,0.007235710989368582,0.004894842776866532,0.46854119420438495,0.49538157543231964,0.04534571563514649,0.02371264730251379
4FGL J1441.7+1836,0.89310944,0.9384326,0.34546244,-11.564022,-12.426972,0.9924437,1.9658924,0.0647680759429931,0.9843823313713074,1.2586259,bcu,0.842997314725731,0.913755089537267,0.002274016634413548,0.0010492875925591156,0.001244424778586009,0.006362651383237857,0.15275200727484112,0.07687951115625744,0.0007322365864283654,0.0019534603306786934
4FGL J1442.0+4348,0.88455147,0.22431064,0.9745177,-11.539617,-12.519976,1.1411941,1.899396,0.0756057873368263,1.447490096092224,1.3967528,bll,0.9430817625227391,0.9507633908380612,0.0015364057719726852,0.0006023312939616094,3.742412738302424e-05,0.002900445818000454,0.05527281929569825,0.04520121262919918,7.158828220710856e-05,0.0005326194207776666
4FGL J1442.0+0732,0.841326,0.99974257,0.022687899,-11.905609,-12.477789,0.8074317,1.8734014,0.4601922631263733,2.449631690979004,0.8579508,unas,0.6364152408533206,0.22323744153988562,0.020725494291283772,0.18650642294573816,0.007385035059765794,0.02963312710111763,0.1256850807093027,0.2688383658287767,0.20978914908632734,0.29178464258448183
4FGL J1442.1-2800,0.4817252,0.87323964,-0.48729104,-11.479722,-12.275746,0.9859674,2.8487172,0.4398195743560791,4.259944915771484,0.8764684,unas,0.18992317394794175,0.029280129053390135,0.2095785440613027,0.2673759922720283,0.014385964912280707,0.019588708171232014,0.33179064184153195,0.128224544684278,0.25432167523694293,0.5555306258190713
4FGL J1442.1-3707,0.3530922,0.83148575,-0.5555461,-11.650812,-12.409095,0.9020239,1.6608571,0.0988003462553024,1.2955061197280884,1.0012481,unas,0.928285390716706,0.9217867541587607,0.0011451751909880529,0.002062285377522936,0.0037963329319574985,0.0311659244372869,0.0647907987195691,0.03789272697648872,0.0019823024407793098,0.007092309049940604
4FGL J1442.2+0622,0.83374125,0.9999885,-0.0047996496,-11.458987,-12.1197,0.9062652,2.5147874,0.2903263866901397,3.417236804962158,1.791304,bcu,0.09129145055151246,0.031119762119269312,0.023859649122807032,0.002733774393764086,0.0014035087719298247,0.0006096520486570934,0.8185256453798052,0.9540957542976952,0.06491974617394555,0.01144105714061419
4FGL J1442.2-6005,-0.0023461066,0.7233929,-0.6904366,-10.675184,-11.247223,1.0489275,2.0334916,0.2634656429290771,4.9525885581970215,1.2020906,spp,0.021048551611587116,0.0408395129643162,0.08832675438596489,0.2419119695998191,0.07859649122807016,0.03032328567163074,0.013512851897184828,0.04663346984503599,0.7985153508771928,0.640291761919198
4FGL J1442.6-4623,0.21290089,0.78968567,-0.6135117,-11.262437,-12.250513,1.156504,1.8898604,0.0375670678913593,0.9602195620536804,1.4250002,bll,0.9832229733820542,0.9537641090863794,0.001995627972778593,0.00038543589182944856,0.0036445258711583378,0.02340964656971266,0.011128782159122053,0.02047005526852876,8.090614886731391e-06,0.0019707531835497136
4FGL J1442.7+1200,0.86465615,0.9894538,0.14484882,-11.20901,-12.216877,1.3433583,1.4665698,0.0677952468395233,2.1029937267303467,1.323575,bll,0.9584141825678723,0.9746459192385144,0.000162343201083882,0.0006966370891389693,0.0012770695853219264,0.014842646229395087,0.04007204270612588,0.009249558797366223,7.436193959605197e-05,0.0005652386455851429
4FGL J1443.0-6227e,-0.040487565,0.7125394,-0.7016321,-11.054003,-11.989912,1.1191735,1.1273148,0.054463904350996,1.5171233415603638,1.1141362,snr,0.7189121537281654,0.8927854386874354,0.005949549503479351,0.0006590679461986185,0.2295089874975232,0.0961945263391584,0.02559038411145861,0.008028660808136124,0.02003892515937338,0.0023323062190714235
4FGL J1443.1+5201,0.8433021,-0.009048382,0.99995905,-11.749492,-12.569708,0.95596826,1.8991547,0.0902807042002677,1.0967636108398438,0.99504536,rdg,0.8980266026080951,0.9298072817878213,0.0011175152032340957,0.0016893972588605747,0.00011637935795917207,0.004936537901205617,0.09903945583679123,0.062021328524053156,0.0017000469939202612,0.001545454528059351
4FGL J1443.1+4728,0.86753166,0.11479426,0.9933893,-11.659268,-12.445984,1.0415828,2.632424,0.351261168718338,3.725754976272583,1.1263468,nlsy1,0.19816326530612247,0.15251023437798808,0.11142857142857146,0.15998785347040892,0.02095238095238095,0.03483674122159096,0.561181550634438,0.5028682700433915,0.10827423167848703,0.14979690088662054
4FGL J1443.6+2515,0.9049726,0.8184575,0.57456714,-11.880596,-12.350679,0.71803546,0.5937772,0.1964002102613449,1.3117400407791138,1.3390982,bll,0.8292237189285716,0.9760379341007224,0.001486210534838359,0.0005140193365978239,0.008392349792170859,0.0046875112513091515,0.14723583909767451,0.01832913052851405,0.013661881646744594,0.00043140478285675076
4FGL J1443.7-0954,0.69509214,0.9568224,-0.29067314,-11.646504,-12.337305,0.7451464,2.2831187,-0.0103405117988586,0.0933557152748107,0.8768394,bcu,0.7178375957337889,0.7877600353714049,0.015838888965423695,0.0036475639455212415,0.010702813190281742,0.033933786992091715,0.24445183549563926,0.15207264620885957,0.011168866614866256,0.022585967482122566
4FGL J1443.7-7037,-0.16961457,0.66981435,-0.7425286,-11.413612,-12.161599,1.0151174,2.187553,0.146804079413414,2.462132692337036,1.0629735,unas,0.5953508318059482,0.4113890211213221,0.04307302064519156,0.026595597985987804,0.013681531749732197,0.06330787515109922,0.2335336534330906,0.2277588397759405,0.11436096236603739,0.2709486659656505
4FGL J1443.9-3908,0.32079178,0.8255191,-0.5643742,-10.371759,-11.850197,1.8940517,1.6767634,0.0566583648324012,5.405389308929443,1.7527539,bll,0.935798354754416,0.9703227895872795,0.00875,0.0008106731993996564,0.017585010599467602,0.022909677784681774,0.03161663464611647,0.005442486436399861,0.00625,0.0005143729922392184
4FGL J1443.9+2501,0.90405035,0.82347536,0.567352,-10.394862,-11.957633,1.7450968,2.0085466,0.0951436012983322,9.28239917755127,3.5338275,fsrq,0.56295067251589,0.15423023640212996,0.007272727272727273,0.0011646383344994628,0.004545454545454546,0.0006225463262040673,0.4215947820295647,0.8409688611666375,0.0036363636363636364,0.0030137177705289913
4FGL J1444.1+7601,0.6318933,-0.41427544,0.91015154,-12.074031,-12.638801,0.61992323,1.6280556,0.2551359534263611,1.3125131130218506,1.1684792,unas,0.8001396566462957,0.8057561896964676,0.0032037473018849687,0.004115103055573954,0.014485724048403245,0.0018966288668787875,0.1757436060503353,0.18508773564407827,0.006427265953080746,0.0031443427370016373
4FGL J1444.5+1922,0.8905788,0.9249287,0.3801405,-11.9319105,-12.531178,0.6887167,1.5306271,0.1410167664289474,1.2747867107391355,1.2688689,unas,0.8170602157262562,0.9043865842138358,0.0007812752160325301,0.0014785243770275825,0.03251992032764116,0.0037703713147040265,0.1460144283743379,0.08803195179071654,0.0036241603557319447,0.0023325683037158846
4FGL J1444.8+3645,0.90042746,0.47011662,0.8826043,-12.237257,-12.886398,0.6905984,1.1324463,0.9791509509086608,2.8613622188568115,0.7447654,unas,0.5893979694472029,0.059020827039029236,0.08036208576998051,0.646301439650363,0.028200652588621773,0.015173901528450022,0.13776435655366182,0.064222468850069,0.16427493564053308,0.21528136293208866
4FGL J1444.9-5939,0.0019965586,0.7293102,-0.6841832,-10.412766,-11.166578,1.061371,2.6979342,0.3503290712833404,6.626929759979248,1.0118523,unas,0.014385964912280707,0.0019508412012534653,0.0611228070175439,0.11158141967921735,0.027368421052631587,0.020258925836909036,0.02280701754385966,0.010945786809225843,0.8743157894736844,0.8552630264733943
4FGL J1445.0-0326,0.75395995,0.9823859,-0.18686362,-11.129168,-12.138471,1.3537667,1.3659807,0.1002402752637863,2.693902969360352,1.0686485,bll,0.9551625936718932,0.9237313423378368,0.002896266541401238,0.0012311028672679727,0.008424702034402409,0.062091275214071,0.029766437752303226,0.010569521068251184,0.00375,0.0023767585125729898
4FGL J1445.1-5958c,-0.0031838517,0.7278617,-0.68572396,-10.989288,-11.297433,0.6926668,2.1753528,0.1852162629365921,2.369731903076172,1.079604,unas,0.0894185852446468,0.14830272039855963,0.05870628654970763,0.03283442136206049,0.256561403508772,0.03612622706706535,0.06913755510623044,0.299019219570805,0.5261761695906433,0.48371741160150944
4FGL J1445.2-1954,0.5805906,0.9156953,-0.40187326,-11.711668,-12.36687,0.69144875,2.3338673,-0.0525041744112968,0.9240917563438416,1.2942511,bcu,0.6421645757657813,0.6948494160986308,0.002696728089343391,0.001718891236378021,0.004235205664644787,0.008160056733732199,0.3427863184376484,0.2803142244023202,0.0081171720425824,0.01495741152893876
4FGL J1445.9-1626,0.62001383,0.93229693,-0.36169386,-11.301577,-12.236895,0.99978715,2.4848108,0.0418436378240585,0.720231294631958,1.5760018,bll,0.18634428132254222,0.24096801514672114,0.0014285714285714286,0.0009660582556363986,0.002857142857142857,0.004133023057298113,0.8093396092549654,0.7446408619375398,3.0395136778115502e-05,0.009292041602804616
4FGL J1446.0-3039,0.43920758,0.86838686,-0.49588734,-11.687329,-12.346024,0.6734342,2.2702098,0.2618575990200043,1.6296178102493286,1.6342764,bcu,0.19459065488115734,0.10925538372171216,0.03637905425328027,0.0029350406877039544,0.004926379240993565,0.0010565108842873273,0.7128063908143971,0.865886798426794,0.0512975208101717,0.020866266279502322
4FGL J1446.3+3111,0.9037535,0.6551918,0.7554626,-11.478076,-12.465104,1.0673797,2.578382,0.0572095774114131,0.8805323243141174,1.9913193,bcu,0.05563209246585327,0.03637587458649408,0.0,0.00020727821229079996,0.0,0.00026434552959274523,0.9443604420619552,0.9619112064546692,7.465472191116088e-06,0.0012412952169532426
4FGL J1446.6-4701,0.19800965,0.79337573,-0.6087322,-11.114407,-12.15765,1.3478134,1.8878608,0.3085934519767761,6.313098907470703,1.0300757,msp,0.020919540229885063,0.012303396366206684,0.8763980764719681,0.6100251451888073,0.0,0.031742275278966475,0.009523809523809521,0.006836915832512543,0.09315857377433734,0.3390922673335069
4FGL J1446.7+1719,0.88009584,0.9469389,0.32141364,-11.535116,-12.364522,0.882062,2.600704,0.0829891860485076,1.0517101287841797,1.5656632,fsrq,0.09085881111641983,0.07693203633011018,2.5e-05,0.0006520323927405959,0.0,0.0009755270172663819,0.9078661888835802,0.9161202847278994,0.00125,0.0053201195319834155
4FGL J1446.8-1830,0.5942848,0.92471254,-0.38066617,-11.713671,-12.402752,0.79302984,1.4658513,0.1411793828010559,1.2700552940368652,1.1490617,bcu,0.9180187688599294,0.9391814558615134,0.002227356228100978,0.0014050436236609652,0.010950329949451758,0.009928267086663183,0.066293436874254,0.04613099876647221,0.0025101080882640532,0.0033542346616902887
4FGL J1447.0-2657,0.48768246,0.88703024,-0.46171135,-11.694302,-12.418215,0.88925695,1.917993,0.0318613983690738,0.4782151281833648,1.0435524,bcu,0.9504010746355667,0.9323953530975659,0.00040402849326188675,0.0012740508764388292,0.0024083334823811206,0.02201021945477768,0.04586804857215023,0.03984046280310044,0.0009185148166400794,0.004479913768116866
4FGL J1447.4-5757,0.02658067,0.7413062,-0.671167,-10.630077,-11.58613,1.3214399,2.6001396,0.4566495716571808,8.429332733154297,0.81616896,psr,0.021111111111111112,0.0006150022932852506,0.07470138888888889,0.1139171885697916,0.04666666666666666,0.02760554852816552,0.015555555555555557,0.0018333758472868832,0.8419652777777777,0.8560288847614708
4FGL J1448.0+3608,0.89658886,0.49629813,0.86815214,-10.791624,-12.083155,1.7359272,1.5757247,0.0821795240044593,5.207869529724121,1.4806354,bll,0.9266395098205138,0.9387224699167454,0.017528069323297375,0.006163274047039016,4.994625708371509e-05,0.04043750431806648,0.05202845530650052,0.013398014796423162,0.0037540192926045013,0.0012787369217260622
4FGL J1449.3-4300,0.2556258,0.81691617,-0.5767564,-11.628365,-12.254033,0.64752907,2.1880596,0.2125457376241684,1.9219409227371216,1.0439162,unas,0.28322163214543666,0.29565590099378064,0.07577815824744721,0.028992502150213026,0.0406790705004213,0.018874373247679085,0.4489102096726036,0.41047446375737995,0.15141092943409112,0.24600275985094724
4FGL J1449.4-6026,-0.014380426,0.73125917,-0.68209976,-11.006388,-11.453505,0.7971095,2.3942084,0.3170113861560821,2.715090274810791,0.7478717,unk,0.06280701754385969,0.03460711620817528,0.13059649122807018,0.08612100036151255,0.11333333333333334,0.04870382276181558,0.07228070175438599,0.09172180840871767,0.6209824561403505,0.7388462522597787
4FGL J1449.5+2746,0.89759886,0.7520858,0.6590652,-12.020721,-12.593515,0.8406453,0.30105495,0.1986019015312194,1.951446533203125,1.1047487,rdg,0.9419594760550241,0.9792987066489671,0.002304979288825042,0.0006752105578986608,0.029965815472346908,0.009501336333606848,0.024881068155055565,0.010046429008368196,0.0008886610287486041,0.0004783174511592732
4FGL J1449.6-2137,0.55157137,0.9155803,-0.40213522,-11.449778,-12.331392,0.966102,2.0996864,0.0999297201633453,1.628248691558838,1.9597461,fsrq,0.34880886365755404,0.4329763747176726,0.0010833333333333333,0.0009910453271320544,0.0,0.0012608704375178085,0.6467078030091127,0.5603551525416709,0.0034000000000000002,0.004416556976006739
4FGL J1449.7-0910,0.6913416,0.9674748,-0.2529674,-11.777036,-12.411641,0.72281814,1.4378271,0.103883683681488,0.7700332403182983,0.7713419,agn,0.9263711937766882,0.9323465775275622,0.0014825441770383353,0.001735498470259555,0.00799082942248768,0.03044638846772383,0.06300528705020671,0.031145950270889226,0.0011501455735792479,0.004325585263565324
4FGL J1449.8-5923c,0.0015940964,0.7372974,-0.67556834,-10.890094,-11.28781,0.8482022,2.1360788,0.2486689835786819,3.2551815509796143,1.1706597,unas,0.05841697266421872,0.11508081616528089,0.09025657894736841,0.07191341769816524,0.14210526315789473,0.03026203870477487,0.0631619747042024,0.23527026731223039,0.6460592105263157,0.5474734601195486
4FGL J1450.2-5937c,-0.0025081865,0.73658824,-0.6763414,-11.178789,-11.72502,0.76991546,1.1089554,0.9273641705513,3.745116710662842,1.0653684,spp,0.05052631578947371,0.014385780365251418,0.24298245614035094,0.46777740408921437,0.1543859649122807,0.014249185612963957,0.045087719298245635,0.02845554798411472,0.5070175438596491,0.4751320819484556
4FGL J1450.4+0910,0.8354397,0.9944837,0.104891405,-11.571825,-12.319484,1.0361501,2.1796725,0.2157754153013229,2.48267149925232,1.9515617,fsrq,0.25804890470600655,0.11280936247408094,0.010666666666666665,0.001432857255916374,0.0,0.0006553657596045891,0.6992844286273266,0.8813050438377209,0.032,0.0037973706726772945
4FGL J1450.8-1424,0.63418984,0.9483591,-0.31719875,-11.687411,-12.415896,0.9719717,1.6282195,0.4584988951683044,3.836114645004273,0.8117893,unas,0.24222215393939991,0.07296901136112512,0.35736363178060093,0.5501077644975143,0.008926069559864573,0.027506129040207942,0.15778563524614525,0.046974832868585954,0.23370250947398927,0.30244226223256665
4FGL J1450.8+5201,0.8343295,0.014516277,0.9998946,-11.279142,-12.246575,1.3984916,1.8643627,0.1541735082864761,3.728809356689453,1.0413985,bll,0.8804273753793086,0.8276428279874043,0.05266803692975578,0.035287825292396324,0.00785508787279165,0.06152685471416847,0.051210409223777925,0.0675175802917447,0.007839090594366004,0.008024911714286197
4FGL J1451.4-5422,0.07822061,0.7650617,-0.64395696,-11.60031,-12.023524,0.6504368,2.1907508,0.4597235918045044,2.6320087909698486,0.34832066,unas,0.1024969200389575,0.016406583048944136,0.13220504966118998,0.15591787551805714,0.14515197168002286,0.049207220254356025,0.21922385443266948,0.03154692953994324,0.40092220418716024,0.7469213916386996
4FGL J1451.4+6355,0.7484365,-0.23473868,0.97205853,-11.512838,-12.512186,1.2302811,1.9118589,-0.0066592078655958,0.1664389073848724,1.4560305,bll,0.9611579697041386,0.9891538508699834,0.0,0.00015564609827886802,7.938240195277226e-05,0.0010757608919203638,0.03874920428268215,0.009525989566753462,1.344361122636665e-05,8.875257306385637e-05
4FGL J1451.4-5142,0.11962683,0.7784872,-0.62766045,-11.381286,-12.005562,0.81146425,3.4900427,0.8497035503387451,4.377763748168945,1.2421404,unas,0.04176413255360626,0.013909724211165545,0.256153346328785,0.1040492007654908,0.008421052631578949,0.008340629961097098,0.3886629679612135,0.5065173957692672,0.3049985005248164,0.36718304929297907
4FGL J1451.5+1415,0.8591149,0.96894675,0.24726957,-11.432329,-12.393929,1.0601515,2.3020492,0.1099448725581169,1.6256475448608398,1.5254318,bcu,0.527239656349356,0.37039138176228426,0.00936574423579161,0.002064699624803151,0.0014485872529716468,0.0034335703211624603,0.45693645245972353,0.6151656394032169,0.00500955970215709,0.008944708888533211
4FGL J1451.6-3726,0.3343932,0.84693545,-0.5316958,-11.704144,-12.26127,0.849431,1.9887905,0.2169265896081924,2.089289426803589,1.2948526,unas,0.5513911688149978,0.5119182925009967,0.0340230641633326,0.012077134230121446,0.009399308724465826,0.010582329762152166,0.3842575146641615,0.3938815965265669,0.02092894363304224,0.07154064698016285
4FGL J1451.8-3851,0.3135851,0.8407156,-0.541477,-11.955819,-12.377668,0.5347492,2.1227674,0.0022657171357423,0.1643105447292328,0.93457925,bcu,0.5935366065858492,0.727396839214752,0.0021300574953044137,0.0041127622970707715,0.03966186291039144,0.028312055464408504,0.3567642701000585,0.1913104332859658,0.007907202908396575,0.04886790973780287
4FGL J1452.0-4148,0.2696804,0.82725793,-0.5618223,-11.755578,-12.400106,0.7599884,1.8373456,0.021752331405878,0.3192095160484314,0.8472133,unas,0.9156905150614028,0.8756724999168326,0.004651227889010033,0.002299340131906115,0.01564947798736637,0.06542624269701759,0.061643404938883886,0.04378336575389849,0.0023653741233367544,0.012818551500344867
4FGL J1453.0-1318,0.64200985,0.9557654,-0.29413006,-11.6436825,-12.318779,0.74444854,2.30825,-0.0120691992342472,0.1990885138511657,0.99963117,bcu,0.7059954806972351,0.7672131750662385,0.0156850623699495,0.0028551886505531797,0.007948016523035043,0.02190976465306416,0.25808096347015963,0.18778094399919104,0.012290476939621056,0.0202409276309532
4FGL J1453.4-5858,0.0045839897,0.74431086,-0.6678333,-10.989548,-11.507807,0.75717723,2.3872454,-0.0051620616577565,0.0695046782493591,0.79819936,spp,0.22060192147034255,0.3344521038738518,0.01894736842105264,0.008363462727209926,0.3474887218045114,0.18515684860966605,0.12590058479532162,0.2147139887439733,0.2870614035087721,0.25731359604529885
4FGL J1453.5+3505,0.8893866,0.5370022,0.84358084,-11.538631,-12.474673,1.0390782,2.3869467,0.0399258248507976,0.6410125494003296,1.8122746,fsrq,0.19441244498865412,0.21686202934541293,0.0,0.0004910291569142107,0.0,0.0009769701014582192,0.8047179897939547,0.7793753294522389,0.0008695652173913044,0.0022946419439756442
4FGL J1454.0-5319,0.0916565,0.77420557,-0.6329342,-11.599039,-12.105527,0.73243713,1.9808815,0.394597440958023,2.8125579357147217,0.8182748,unas,0.1828394080034265,0.078708037719203,0.11738212447467161,0.14520740156030879,0.06327997123866974,0.03844634499313437,0.3009933025013386,0.11143792450097698,0.33550519378189353,0.626200291226377
4FGL J1454.0+4927,0.84411275,0.09167378,0.9957891,-11.954077,-12.5129385,0.5821056,2.4158144,0.2407968044281005,1.4480552673339844,1.4466016,bcu,0.2513219440669967,0.09526786578745497,0.007156140350877194,0.0023749860758404398,0.0035087719298245606,0.0006531488572130865,0.7243289331259857,0.895366517434092,0.013684210526315795,0.006337481845399761
4FGL J1454.1+1622,0.8628837,0.9479145,0.318525,-11.415879,-12.349685,1.2214357,2.1534247,0.2859619557857513,4.662801265716553,1.6417255,fsrq,0.338369158744789,0.2966339468307777,0.2679367253977063,0.07838360247659483,0.00515625,0.008390098709897207,0.2647511011516224,0.5691308585387168,0.12378676470588237,0.047461493444013465
4FGL J1454.1+2647,0.8887172,0.7735635,0.6337188,-11.752231,-12.496618,0.8342323,1.9365221,0.0844087898731231,0.936960518360138,0.81163496,bcu,0.8436359234898679,0.8475135933807296,0.004184001487054907,0.005650848632483491,0.0019409475925749441,0.02417798945643114,0.1456444960544549,0.11389200775916904,0.0045946313760471084,0.008765560771186771
4FGL J1454.3-5551,0.052100096,0.7617489,-0.6478724,-11.215576,-11.774144,0.81043965,2.8743446,0.4094497859477997,3.170281887054444,1.0843965,unas,0.044918660287081365,0.0338745099552144,0.28292397660818713,0.06611231094828253,0.021754385964912294,0.01330368867523868,0.35671428666362887,0.5100675143299879,0.29368869047619045,0.37664197609127664
4FGL J1454.3-3946,0.29632577,0.8406456,-0.5415856,-11.694638,-12.2142515,0.634738,3.0104194,0.468670129776001,2.073387861251831,1.0993681,unas,0.09168947457059981,0.03346271272747424,0.05087719298245617,0.02892013078054248,0.01017543859649123,0.0051776513564650885,0.7731313137784779,0.7968143007969734,0.07412658007197483,0.13562520433854483
4FGL J1454.4-3744,0.32556862,0.8503553,-0.5262089,-11.253952,-12.0592375,1.0469136,2.5436175,0.1117245405912399,2.036301374435425,1.8355516,fsrq,0.06790262049256392,0.03850529186758797,0.0015384615384615385,0.0008503416194768216,0.0,0.0008001500909188971,0.9243723385909057,0.9478448913285795,0.006186579378068741,0.011999325093436831
4FGL J1454.4+5124,0.83341604,0.040692132,0.99917173,-10.450941,-11.97891,1.9366645,1.967275,0.0479083023965358,5.148971080780029,2.6566951,bll,0.917802340680706,0.9434442828165415,0.0,0.0003940562252498092,2.040816326530612e-05,0.0010906333997477444,0.08217725115602872,0.054965764910171286,0.0,0.00010526264828978337
4FGL J1454.7+5237,0.82635874,0.01035727,0.99994636,-11.79878,-12.5128975,0.8698979,2.1911557,0.0125673552975058,0.1398491114377975,0.98933184,bll,0.7788895594563334,0.8963910317916309,3.064479380268854e-05,0.0015104576612349123,5.4525627044711014e-06,0.002960069497327907,0.2208871795292164,0.0972609663213034,0.00018716365794294344,0.0018774747285026181
4FGL J1454.8-2456,0.50038004,0.9094069,-0.4159076,-11.696491,-12.2887335,0.78730357,3.0485058,0.82843416929245,3.5436933040618896,1.484865,fsrq,0.02783068783068783,0.023288546015247484,0.02222222222222222,0.044176292783803056,0.0011111111111111111,0.0034740453615514336,0.9032804232804232,0.8146618158053619,0.04555555555555556,0.11439930003403623
4FGL J1455.0+0247,0.784983,0.9997901,-0.020489037,-12.133141,-12.707313,0.7606622,-1.9793004,0.9989585280418396,3.692016363143921,0.599889,bll,0.22265060240963852,0.4217451041535883,0.314,0.1361506520059272,0.03733333333333333,0.13910945575659978,0.2113413654618474,0.10249593780520315,0.21467469879518078,0.2004988502786817
4FGL J1455.4-3654,0.3361129,0.8558673,-0.5171954,-11.389507,-12.180203,0.95198506,2.3876297,-0.0012238266644999,0.0,1.1995891,bcu,0.6519453242775419,0.7155200457653347,0.008803737492499849,0.002412514044902578,0.01069330930677348,0.03363062434003417,0.31075428264181976,0.21933550438683286,0.017803346281365002,0.029101311462895293
4FGL J1455.8-7601,-0.25833896,0.6475103,-0.7620567,-11.610735,-12.428026,0.97073317,1.8191514,0.0491970442235469,0.7457851767539978,1.0008743,bll,0.976249445242221,0.8548909850237992,4.6426519680710505e-05,0.002556102308858081,0.00921659489269222,0.09899244101275395,0.014383511496549959,0.029649337207851217,0.00010402184885608194,0.01391113444673746
4FGL J1455.9-3331,0.38314646,0.87251604,-0.48858547,-11.944862,-12.539655,0.7229806,1.6583767,0.7188966274261475,3.884891986846924,0.7265755,msp,0.3053226535105739,0.01011925381898861,0.2773450980392157,0.5172359556936893,0.00916559949338587,0.011707560168228697,0.2449610035673556,0.013779747970449882,0.16320564538946897,0.4471574823486435
4FGL J1456.0+5051,0.83444977,0.05969164,0.99821687,-11.855013,-12.53096,0.84957975,1.8726991,-0.002399121178314,0.0,1.1255475,bll,0.9442093561539534,0.976038114834832,2.8079544365135397e-05,0.0005173477107414101,0.00013661567648747848,0.002052617003253364,0.05552542514572741,0.021038603340982228,0.00010052347946644817,0.00035331711019078474
4FGL J1456.3-5419,0.07345478,0.7725511,-0.63495255,-11.576797,-12.1943865,0.83248067,1.5304581,0.6938967108726501,4.032474040985107,0.86802685,unas,0.09580734367112079,0.010417210632421877,0.5540195217282866,0.4902642757349447,0.0294197615250247,0.014900056495190444,0.1005536836744267,0.01523286288016235,0.22019968940114124,0.4691855942572804
4FGL J1456.4-7129,-0.19084603,0.67676085,-0.73620296,-11.853389,-12.408926,0.8097265,1.70822,0.3052774369716644,2.5373551845550537,1.0361234,unas,0.7529838502690809,0.4280353772062501,0.021284091000581914,0.050679185173936256,0.005292728990814398,0.04278135756500752,0.10082049293975841,0.22774912318478197,0.11961883679976433,0.2507549568700241
4FGL J1456.4-5923c,-0.005067908,0.7460884,-0.66584694,-10.82,-11.281182,0.7510897,2.549327,0.1876327097415924,2.1586127281188965,0.524534,unk,0.14368421052631575,0.02924571164641376,0.05094736842105266,0.0536483618102344,0.21877192982456142,0.10938261014113812,0.10175438596491228,0.0656989714609306,0.4848421052631578,0.7420243449412831
4FGL J1456.7-6050c,-0.027752265,0.73861706,-0.67412525,-11.848914,-12.242298,0.70122814,2.346087,-0.1171134710311889,1.5619323253631592,0.9697045,unas,0.5598315935386338,0.6325808727423631,0.02289786433393512,0.004763310188632001,0.015416381817384332,0.1422776973286938,0.3332259263203789,0.12100759727280888,0.06862823398966796,0.0993705224675025
4FGL J1456.8-6122,-0.03624064,0.7357476,-0.67725587,-11.380529,-11.880597,0.61566037,1.5217936,0.2357586622238159,1.4841240644454956,0.97751474,unas,0.22058117662866059,0.5611326558270247,0.12117728531855955,0.01745029284794153,0.3338223184871561,0.07459796771357027,0.11950693886386929,0.19431080981029283,0.20491228070175438,0.1525082738011708
4FGL J1457.3-4246,0.24742654,0.83136016,-0.55573404,-10.920091,-12.1509075,1.3694489,2.3226514,0.0475403554737567,1.6711392402648926,2.6411462,bcu,0.16163821528634623,0.10632424706482926,0.0014035087719298247,0.0003598384045085751,0.0014035087719298247,0.0014030894127840528,0.8330986268189173,0.8855910005293574,0.002456140350877193,0.006321824588521118
4FGL J1457.4-3539,0.3507859,0.86512864,-0.50155,-10.513944,-12.014764,1.8121209,2.3065443,0.1635933965444564,10.22912311553955,3.4733891,fsrq,0.049842043193714804,0.03333525601891032,0.012307692307692306,0.0015956869695632552,0.0,0.0003288398994449437,0.9132348798832084,0.9566229044539093,0.024615384615384615,0.008117312658172093
4FGL J1457.8-4642,0.18791041,0.81310713,-0.58211404,-11.614242,-12.287257,0.8329353,2.239996,-0.046217530965805,0.8547733426094055,1.1811951,bll,0.7790364588383234,0.7921110960420612,0.012816453378851443,0.001845129121074504,0.005571928071928072,0.05158572072700826,0.18734785349271635,0.11827088864918478,0.015227306218180737,0.036187165460671446
4FGL J1458.6+3722,0.87780076,0.47041306,0.88244635,-11.40574,-12.452396,1.2024822,2.0868948,0.0614971071481704,1.3835583925247192,1.5635962,bll,0.8777747815699161,0.8592401473993363,0.003807725356977172,0.0003701283926294287,2.469443363176333e-05,0.002355447152292295,0.11832850019282377,0.13675668276569528,6.429844665138783e-05,0.001277594290046882
